generation,individual_id,Gap,Polearc,Mag_th,Bs0,AvgTorque,TorqueRipple,AvgEfficiency,is_valid
5,36,0.784395,0.67789,4.324152,2.876888,4.44471293866992,45.43224584848454,93.5491122074671,1
5,37,0.832367,0.678424,3.993567,2.900732,4.53106588683357,40.72503718663645,93.1142356064014,1
5,38,0.976163,0.651136,4.092651,2.935333,5.07265592835722,57.86253276922202,91.3796022387038,1
5,39,0.966587,0.657097,4.328975,1.854329,4.94033903657611,39.07044776735928,91.9674676792453,1
5,40,0.845087,0.729285,3.857434,1.541944,4.1643285353103,23.59022645091616,92.9970701249634,1
5,41,0.975324,0.656768,4.153051,2.694862,5.01119080128716,47.920309278181115,91.7676363094892,1
5,42,0.96575,0.658844,4.15211,2.713813,4.97723599425676,46.86627712053061,91.9283189036609,1
5,43,0.78635,0.677899,4.324901,2.87681,4.45108844703612,45.70091907527092,93.5577793332235,1
5,44,0.69097,0.735832,3.706032,1.739497,3.81568381676538,28.895535027099566,93.040031444774,1
5,45,0.966587,0.666118,4.328975,1.85844,4.87175130736181,36.76916483158107,92.3378686162038,1
5,46,0.966587,0.670109,4.423479,1.880823,4.86675161602977,36.208618043846364,92.6032916464919,1
5,47,0.975153,0.66437,4.031281,3.13095,4.98439158917753,48.14732737156406,91.8615490743142,1
6,0,0.975153,0.656643,4.031281,2.686001,4.97857041491688,47.174056332548645,92.6721009101179,1
6,1,0.996837,0.686533,3.844839,3.093606,4.8395781744952,31.89443939833833,91.9930839310266,1
6,2,0.957619,0.665953,4.15211,2.713813,4.90554282250202,41.36225647975484,92.2568497700623,1
6,3,0.917358,0.729661,4.471279,2.132919,4.32168381949519,34.31219934689279,93.0320232595494,1
6,4,0.971953,0.745277,3.937654,2.116395,4.34158907510761,16.29050288156232,92.1487890510794,1
6,5,0.645292,0.72506,3.748126,1.655868,3.7846548592122,41.44199534028025,93.3902677240172,1
6,6,0.968067,0.677369,4.097393,2.351406,4.80940268840454,33.91172236918215,92.4351880169515,1
6,7,0.856386,0.674413,4.000229,2.008436,4.55829450980931,39.406780999525296,92.8430660910912,1
6,8,0.950408,0.74284,4.492521,1.690977,4.30989317651636,25.60162504230739,92.849888425957,1
6,9,0.801894,0.662441,4.339451,3.15137,4.64031558815181,57.729871075220714,93.1815137926819,1
6,10,0.966705,0.658692,4.15211,3.046813,5.01981115014312,53.98469347367614,91.9061009764474,1
6,11,0.842747,0.729285,3.875744,1.530471,4.16056648730738,23.51658546270203,93.0252221126345,1
6,12,0.996937,0.65678,4.11108,2.694862,5.04984010216394,47.19326032170615,91.5459200040089,1
6,13,0.830412,0.678415,3.992818,2.90081,4.52374768151686,41.06341330573803,93.1191540418282,1
6,14,0.9635,0.74284,3.8034,1.690977,4.32166950853824,20.165735317525808,92.2152347097857,1
6,15,0.996492,0.652272,4.090903,2.127976,5.00534394815066,39.802078058026275,91.2271490031843,1
6,16,0.91771,0.730544,3.875744,2.132919,4.31367119034373,31.691103050195586,92.6049111206198,1
6,17,0.806073,0.67509,4.339451,3.151041,4.54643077002619,45.23665427441717,93.4515691350124,1
6,18,0.784395,0.67789,4.324152,2.876888,4.44471293866992,45.43224584848454,93.5491122074671,1
6,19,0.840274,0.761908,3.038771,2.268143,3.90823067186911,15.518070860003796,90.6532066194329,1
6,20,0.82849,0.727795,4.07528,1.555009,4.1499227469412,26.66643313224235,93.2373636630811,1
6,21,0.997872,0.680733,3.167901,1.836486,4.57403487223343,26.75202343970505,89.9371011243631,1
6,22,0.985634,0.715301,3.756361,1.543801,4.51068959113902,27.623131769285123,92.2026067660936,1
6,23,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
6,24,0.949962,0.74284,4.49472,1.635962,4.30899307740106,26.75974830683692,92.875062164635,1
6,25,0.975324,0.65678,4.110755,2.694862,5.00052034716564,47.8337572837573,91.6981059968509,1
6,26,0.848823,0.729281,3.876626,1.565685,4.1738178508414,23.817110716367342,93.0008601010984,1
6,27,0.801894,0.657386,4.339451,3.15137,4.68609773153006,65.80528686244557,93.018913407889,1
6,28,0.976964,0.674023,4.090903,1.986195,4.82262006951053,33.869593786423266,92.2157192955974,1
6,29,0.724159,0.677899,4.339214,2.871491,4.30159294376184,52.62720512753861,93.691905906929,1
6,30,0.976163,0.651124,4.092651,2.935333,5.07291368855684,57.85959271172138,91.3796022387037,1
6,31,0.917358,0.729661,4.471279,2.132919,4.32168381949519,34.31219934689279,93.0320232595494,1
6,32,0.680925,0.729285,3.876144,1.56394,3.83029963955358,34.75034986320972,93.3384146478012,1
6,33,0.952103,0.67509,4.339451,3.156237,4.90244832374388,38.722632296311716,92.7865534803681,1
6,34,0.950408,0.74284,4.492521,1.690977,4.30989317651636,25.60162504230739,92.849888425957,1
6,35,0.832367,0.678424,3.993567,2.900732,4.53106588683357,40.72503718663645,93.1142356064014,1
6,36,0.934486,0.74284,3.768602,1.690977,4.26178105243045,21.163844598236064,92.2936930789737,1
6,37,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
6,38,0.96575,0.656889,4.180418,2.489431,4.96916524036941,43.63709585121464,91.883734241137,1
6,39,0.856386,0.742448,3.927831,2.116395,4.11070792876809,17.895896750605957,92.3708000078237,1
6,40,0.997872,0.678089,3.167901,1.836486,4.58451481221489,27.19224602348381,89.8484644539141,1
6,41,0.997872,0.678758,3.172284,1.836486,4.58345289171652,26.99495714326577,89.8871881541102,1
6,42,0.78635,0.677899,4.324901,2.87681,4.45108844703612,45.70091907527092,93.5577793332235,1
6,43,0.95076,0.743723,3.88941,1.690977,4.2958971033975,21.80992236096898,92.3644931858532,1
6,44,0.976567,0.657097,4.328975,1.918116,4.9617197679053,39.016826479698494,91.9376357925077,1
6,45,0.817839,0.662571,4.097393,2.315518,4.57408299054816,48.85671696360077,92.842463701397,1
6,46,0.842747,0.729285,3.875744,1.530471,4.16056648730738,23.51658546270203,93.0252221126345,1
6,47,0.676025,0.729285,3.713017,1.529734,3.81751761713488,33.22447448202507,93.3069522363139,1
7,0,0.830412,0.678415,3.992818,2.90081,4.52374768151686,41.06341330573803,93.1191540418282,1
7,1,0.968067,0.677369,4.097393,2.351406,4.80940268840454,33.91172236918215,92.4351880169515,1
7,2,0.971953,0.745277,3.937654,2.116395,4.34158907510761,16.29050288156232,92.1487890510794,1
7,3,0.949962,0.74284,4.49472,1.635962,4.30899307740106,26.75974830683692,92.875062164635,1
7,4,0.842747,0.729285,3.875744,1.530471,4.16056648730738,23.51658546270203,93.0252221126345,1
7,5,0.806073,0.67509,4.339451,3.151041,4.54643077002619,45.23665427441717,93.4515691350124,1
7,6,0.985634,0.715301,3.756361,1.543801,4.51068959113902,27.623131769285123,92.2026067660936,1
7,7,0.997133,0.652272,4.090903,1.877447,4.98500197924642,37.593104469911445,91.1726041189734,1
7,8,0.997872,0.680733,3.167901,1.836486,4.57403487223343,26.75202343970505,89.9371011243631,1
7,9,0.96575,0.658887,4.180418,2.489431,4.95422265606705,42.763156502264955,91.9697855547554,1
7,10,0.82849,0.727795,4.07528,1.555009,4.1499227469412,26.66643313224235,93.2373636630811,1
7,11,0.996837,0.686533,3.844839,3.093606,4.8395781744952,31.89443939833833,91.9930839310266,1
7,12,0.966705,0.658692,4.15211,3.046813,5.01981115014312,53.98469347367614,91.9061009764474,1
7,13,0.917361,0.740894,3.929673,1.758021,4.25474017050218,20.190527880358136,92.5572497666404,1
7,14,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
7,15,0.724159,0.678857,4.089806,2.871491,4.2800647983018,50.81096736033815,93.595644234969,1
7,16,0.856386,0.674413,4.000229,2.008436,4.55829450980931,39.406780999525296,92.8430660910912,1
7,17,0.975153,0.656643,4.031281,2.686001,4.97857041491688,47.174056332548645,92.6721009101179,1
7,18,0.840274,0.761908,3.038771,2.268143,3.90823067186911,15.518070860003796,90.6532066194329,1
7,19,0.645292,0.72506,3.748126,1.655868,3.7846548592122,41.44199534028025,93.3902677240172,1
7,20,0.801894,0.662441,4.339451,3.15137,4.64031558815181,57.729871075220714,93.1815137926819,1
7,21,0.996937,0.65678,4.11108,2.694862,5.04984010216394,47.19326032170615,91.5459200040089,1
7,22,0.996937,0.678622,4.11108,2.903613,4.91588979653936,33.16801585495419,92.3249026808895,1
7,23,0.950408,0.74284,4.492521,1.690977,4.30989317651636,25.60162504230739,92.849888425957,1
7,24,0.976964,0.674023,4.340312,1.986195,4.86350313528687,34.89514659963319,92.5660663157659,1
7,25,0.848823,0.729281,3.876626,1.565685,4.1738178508414,23.817110716367342,93.0008601010984,1
7,26,0.977496,0.729285,3.875744,1.530471,4.42477192803427,18.136833845267393,92.4442959548485,1
7,27,0.801894,0.657386,4.339451,3.15137,4.68609773153006,65.80528686244557,93.018913407889,1
7,28,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
7,29,0.952103,0.67509,4.339451,3.156237,4.90244832374388,38.722632296311716,92.7865534803681,1
7,30,0.997872,0.678089,3.167901,1.836486,4.58451481221489,27.19224602348381,89.8484644539141,1
7,31,0.976163,0.651124,4.092651,2.935333,5.07291368855684,57.85959271172138,91.3796022387037,1
7,32,0.832367,0.678424,3.993567,2.900732,4.53106588683357,40.72503718663645,93.1142356064014,1
7,33,0.78635,0.677899,4.324901,2.87681,4.45108844703612,45.70091907527092,93.5577793332235,1
7,34,0.675402,0.729285,3.875744,1.530471,4.42477192803427,29.591485657155413,93.3552833935461,1
7,35,0.996492,0.652272,4.090903,2.127976,5.00534394815066,39.802078058026275,91.2271490031843,1
7,36,0.998448,0.655864,3.852034,3.093606,5.05423214542426,56.64588089355587,90.9566156922301,1
7,37,0.950408,0.74284,4.492521,1.690977,4.30989317651636,25.60162504230739,92.849888425957,1
7,38,0.976163,0.651124,4.093902,2.935333,5.07320444401423,57.871912633879944,91.3814968159141,1
7,39,0.952103,0.67509,4.339451,3.156237,4.90244832374388,38.722632296311716,92.7865534803681,1
7,40,0.842747,0.729285,3.875744,1.530471,4.16056648730738,23.51658546270203,93.0252221126345,1
7,41,0.96575,0.656889,4.180418,2.489431,4.96916524036941,43.63709585121464,91.883734241137,1
7,42,0.987198,0.680733,3.167901,1.548151,4.5224954055281,27.31558732726554,89.9596384956366,1
7,43,0.724159,0.677899,4.339214,2.871491,4.30159294376184,52.62720512753861,93.691905906929,1
7,44,0.856386,0.674516,4.098876,2.357528,4.58625145413414,40.63881625198384,93.0209156893721,1
7,45,0.801894,0.657386,4.339451,3.15137,4.68609773153,65.80528686245238,93.0189134078998,1
7,46,0.856386,0.742448,3.927831,2.116395,4.11070792876809,17.895896750605957,92.3708000078237,1
7,47,0.976567,0.657097,4.328975,1.918116,4.9617197679053,39.016826479698494,91.9376357925077,1
8,0,0.842747,0.731239,3.875744,1.530471,4.14881007653271,23.063173748467587,92.9963614460836,1
8,1,0.856386,0.674516,4.346114,2.333049,4.61928905661509,41.66867877402973,93.250307476338,1
8,2,0.976567,0.740987,3.929995,1.916643,4.37884055670343,16.142988350641723,92.2877054004736,1
8,3,0.645292,0.72506,3.748126,1.655868,3.7846548592122,41.44199534028025,93.3902677240172,1
8,4,0.976163,0.651124,4.342907,3.137315,5.15659839809744,61.301215399152134,91.7689113149452,1
8,5,0.975153,0.656643,4.031281,2.686001,4.97857041491688,47.174056332548645,92.6721009101179,1
8,6,0.917361,0.740894,4.151058,1.758021,4.25972945099693,21.78975619923682,92.7443085012432,1
8,7,0.96575,0.656889,4.180418,2.489431,4.96916524036941,43.63709585121464,91.883734241137,1
8,8,0.952103,0.67509,4.339451,3.156237,4.90244832374388,38.722632296311716,92.7865534803681,1
8,9,0.840274,0.761908,3.038771,2.268143,3.90823067186911,15.518070860003796,90.6532066194329,1
8,10,0.802801,0.729285,4.329507,1.553519,4.08871714346937,27.939321670712136,93.352275423468,1
8,11,0.996937,0.678622,4.11108,2.903613,4.91588979653936,33.16801585495419,92.3249026808895,1
8,12,0.997872,0.678089,3.167901,1.836486,4.58451481221489,27.19224602348381,89.8484644539141,1
8,13,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
8,14,0.986425,0.719588,4.092068,1.532039,4.52592889849115,25.489698404059137,92.7286571274471,1
8,15,0.675402,0.729285,3.875744,1.530471,4.42477192803427,29.591485657155413,93.3552833935461,1
8,16,0.724159,0.678857,4.089806,2.871491,4.2800647983018,50.81096736033815,93.595644234969,1
8,17,0.801894,0.662441,4.339451,3.15137,4.64031558815181,57.729871075220714,93.1815137926819,1
8,18,0.994062,0.652162,4.098191,1.518703,4.92989656568456,34.949798154772196,91.0946524777092,1
8,19,0.801894,0.657386,4.339451,3.15137,4.68609773153,65.80528686245238,93.0189134078998,1
8,20,0.856386,0.674516,4.098876,2.357528,4.58625145413414,40.63881625198384,93.0209156893721,1
8,21,0.991592,0.727795,4.07528,1.634927,4.49006321281022,19.793890486116496,92.6392311662538,1
8,22,0.848823,0.729281,3.876626,1.565685,4.1738178508414,23.817110716367342,93.0008601010984,1
8,23,0.724159,0.677899,4.339214,2.871491,4.30159294376184,52.62720512753861,93.691905906929,1
8,24,0.949558,0.676272,4.492521,2.892359,4.87155038128727,37.30870592008957,93.0144272714854,1
8,25,0.967623,0.658887,4.194657,2.450164,4.96009837479393,42.14046229546061,91.9830733758624,1
8,26,0.977496,0.729285,3.875744,1.530471,4.42477192803427,18.136833845267393,92.4442959548485,1
8,27,0.996885,0.67062,3.153648,1.875753,4.60918375104226,30.523450581615368,89.5621332839913,1
8,28,0.999411,0.655359,4.492521,1.690977,5.02318513871863,37.12114696152707,91.8785565518394,1
8,29,0.82849,0.727795,4.07528,1.555009,4.1499227469412,26.66643313224235,93.2373636630811,1
8,30,0.996837,0.686533,3.844839,3.093606,4.8395781744952,31.89443939833833,91.9930839310266,1
8,31,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
8,32,0.966705,0.658692,4.15211,3.046813,5.01981115014312,53.98469347367614,91.9061009764474,1
8,33,0.856386,0.742448,3.927831,2.116395,4.11070792876809,17.895896750605957,92.3708000078237,1
8,34,0.78635,0.677899,4.324901,2.87681,4.45108844703612,45.70091907527092,93.5577793332235,1
8,35,0.968067,0.677362,4.097393,2.361564,4.80595684184715,33.95080497472814,92.4561979573511,1
8,36,0.997872,0.680733,3.167901,1.836486,4.57403487223343,26.75202343970505,89.9371011243631,1
8,37,0.848823,0.729281,3.86281,1.565685,4.17308521917222,23.794381021057486,92.9870335797823,1
8,38,0.976567,0.657097,4.328975,1.918116,4.9617197679053,39.016826479698494,91.9376357925077,1
8,39,0.949962,0.74284,4.49472,1.635962,4.30899307740106,26.75974830683692,92.875062164635,1
8,40,0.801894,0.657386,4.339451,3.15137,4.68609773153006,65.80528686244557,93.018913407889,1
8,41,0.952103,0.67509,4.339451,3.156237,4.90244832374388,38.722632296311716,92.7865534803681,1
8,42,0.806073,0.67509,4.339451,3.151041,4.54643077002619,45.23665427441717,93.4515691350124,1
8,43,0.998067,0.662111,4.11108,3.149696,5.07521282629547,50.34286699859317,91.7356741741828,1
8,44,0.950408,0.74284,4.492521,1.690977,4.30989317651636,25.60162504230739,92.849888425957,1
8,45,0.950408,0.74284,4.492521,1.690977,4.30989317651636,25.60162504230739,92.849888425957,1
8,46,0.968067,0.677369,4.097393,2.351406,4.80940268840454,33.91172236918215,92.4351880169515,1
8,47,0.976964,0.674023,4.340312,1.986195,4.86350313528687,34.89514659963319,92.5660663157659,1
9,0,0.997872,0.678089,3.167901,1.836486,4.58451481221489,27.19224602348381,89.8484644539141,1
9,1,0.991919,0.67509,4.339451,3.151041,4.99611114907272,36.41816142305077,92.5700595317289,1
9,2,0.802801,0.729285,4.334529,1.512185,4.09353254727643,27.952142847319884,93.3693971344888,1
9,3,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
9,4,0.954621,0.67509,4.359802,3.156237,4.91332407968819,38.251040617013416,92.8000232298789,1
9,5,0.724159,0.678857,4.089806,2.871491,4.2800647983018,50.81096736033815,93.595644234969,1
9,6,0.856386,0.674516,4.346114,2.333049,4.61928905661509,41.66867877402973,93.250307476338,1
9,7,0.997083,0.719588,4.095967,1.532039,4.54678422426848,25.231900989975752,92.6811069110104,1
9,8,0.999411,0.655359,4.492521,1.690977,5.02318513871863,37.12114696152707,91.8785565518394,1
9,9,0.976567,0.740987,3.929995,1.916643,4.37884055670343,16.142988350641723,92.2877054004736,1
9,10,0.994062,0.652153,4.126735,3.284589,5.17239334370904,62.78646829424548,91.318093637748,1
9,11,0.975153,0.656643,4.031281,2.686001,4.97857041491688,47.174056332548645,92.6721009101179,1
9,12,0.675402,0.729285,3.875744,1.530471,4.42477192803427,29.591485657155413,93.3552833935461,1
9,13,0.991592,0.727795,4.098823,1.634927,4.49162033604242,19.863637480699207,92.6680508884988,1
9,14,0.842747,0.731239,3.875744,1.530471,4.14881007653271,23.063173748467587,92.9963614460836,1
9,15,0.801894,0.657386,4.339451,3.15137,4.68609773153006,65.80528686244557,93.018913407889,1
9,16,0.996937,0.678622,4.11108,2.903613,4.91588979653936,33.16801585495419,92.3249026808895,1
9,17,0.977496,0.729285,3.875744,1.530471,4.42477192803427,18.136833845267393,92.4442959548485,1
9,18,0.998067,0.662111,4.11108,3.149696,5.07521282629547,50.34286699859317,91.7356741741828,1
9,19,0.862386,0.678577,4.075333,2.344792,4.56978224091407,40.63285080498666,93.041887840301,1
9,20,0.949962,0.74284,4.49472,1.635962,4.30899307740106,26.75974830683692,92.875062164635,1
9,21,0.968067,0.677362,4.097393,2.361564,4.80595684184715,33.95080497472814,92.4561979573511,1
9,22,0.857305,0.731239,3.875744,1.50714,4.18356713519492,22.675855386647935,92.9446100570228,1
9,23,0.975106,0.656643,4.341982,2.686001,5.04186745448638,47.66506505438524,92.0520639546103,1
9,24,0.806073,0.67509,4.339451,3.151041,4.54643077002619,45.23665427441717,93.4515691350124,1
9,25,0.976964,0.674023,4.340312,1.986195,4.86350313528687,34.89514659963319,92.5660663157659,1
9,26,0.917361,0.740894,4.151058,1.758021,4.25972945099693,21.78975619923682,92.7443085012432,1
9,27,0.802801,0.729285,4.329507,1.553519,4.08871714346937,27.939321670712136,93.352275423468,1
9,28,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
9,29,0.994062,0.652162,4.098191,1.518703,4.92989656568456,34.949798154772196,91.0946524777092,1
9,30,0.996885,0.67062,3.153648,1.875753,4.60918375104226,30.523450581615368,89.5621332839913,1
9,31,0.986425,0.719588,4.092068,1.532039,4.52592889849115,25.489698404059137,92.7286571274471,1
9,32,0.801894,0.657386,4.339451,3.15137,4.68609773153,65.80528686245238,93.0189134078998,1
9,33,0.724159,0.677899,4.339214,2.871491,4.30159294376184,52.62720512753861,93.691905906929,1
9,34,0.856386,0.674516,4.098876,2.357528,4.58625145413414,40.63881625198384,93.0209156893721,1
9,35,0.848823,0.729281,3.86281,1.565685,4.17308521917222,23.794381021057486,92.9870335797823,1
9,36,0.949724,0.676272,4.492521,2.892359,4.87402958019528,37.16724795149888,93.0162882704108,1
9,37,0.856386,0.742448,3.927831,2.116395,4.11070792876809,17.895896750605957,92.3708000078237,1
9,38,0.996885,0.671305,3.153648,1.872118,4.60618957886636,30.145033721967568,89.5887236795575,1
9,39,0.840274,0.761908,3.038771,2.268143,3.90823067186911,15.518070860003796,90.6532066194329,1
9,40,0.801894,0.662441,4.339451,3.15137,4.64031558815181,57.729871075220714,93.1815137926819,1
9,41,0.832129,0.724291,4.492521,1.690977,4.1823422356765,33.11426691173139,93.4093180806336,1
9,42,0.996937,0.684757,4.106058,2.996775,4.87836783416299,32.6967138060645,92.4386348991304,1
9,43,0.950408,0.74284,4.492646,1.690977,4.30989097463334,25.60248234799963,92.8499387248626,1
9,44,0.976163,0.651124,4.342907,3.137315,5.15659839809744,61.301215399152134,91.7689113149452,1
9,45,0.950408,0.74284,4.492521,1.690977,4.30989317651636,25.60162504230739,92.849888425957,1
9,46,0.968067,0.677362,4.097393,2.871676,4.85527210901318,34.5297771637577,92.4602012156007,1
9,47,0.997872,0.680733,3.167901,1.836486,4.57403487223343,26.75202343970505,89.9371011243631,1
10,0,0.801894,0.657386,4.339451,3.15137,4.68609773153006,65.80528686244557,93.018913407889,1
10,1,0.842747,0.731239,3.875744,1.530471,4.14881007653261,23.063173748466458,92.9963614460837,1
10,2,0.954621,0.67509,4.359802,3.156326,4.91540543099092,38.235082123636765,92.8029135840516,1
10,3,0.994225,0.652153,4.133039,3.288531,5.17318747216733,62.75576568789775,91.32528807101,1
10,4,0.856386,0.674516,4.346114,2.333049,4.61928905661509,41.66867877402973,93.250307476338,1
10,5,0.675402,0.729285,3.875744,1.530471,4.42477192803427,29.591485657155413,93.3552833935461,1
10,6,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
10,7,0.997872,0.678089,3.167901,1.836486,4.58451481221489,27.19224602348381,89.8484644539141,1
10,8,0.976567,0.740987,3.929995,1.916643,4.37884055670343,16.142988350641723,92.2877054004736,1
10,9,0.991919,0.67509,4.339451,3.151041,4.99611114907272,36.41816142305077,92.5700595317289,1
10,10,0.991592,0.727795,4.098823,1.634927,4.49162033604242,19.863637480699207,92.6680508884988,1
10,11,0.975153,0.656643,4.031281,2.686001,4.97857041491688,47.174056332548645,92.6721009101179,1
10,12,0.999411,0.655359,4.492521,1.690977,5.02318513871863,37.12114696152707,91.8785565518394,1
10,13,0.724159,0.678857,4.089806,2.871491,4.2800647983018,50.81096736033815,93.595644234969,1
10,14,0.999395,0.677492,4.096633,2.741082,4.91498363777541,33.12901690677255,92.2558020566305,1
10,15,0.801331,0.729249,4.353304,1.51573,4.09441475317122,28.22573601760349,93.3718953939303,1
10,16,0.997083,0.719588,4.095967,1.532039,4.54678422426848,25.231900989975752,92.6811069110104,1
10,17,0.997545,0.669637,3.153648,1.872118,4.61173806070857,30.391042748947417,89.5107302520751,1
10,18,0.724159,0.677899,4.339214,2.871491,4.30159294376184,52.62720512753861,93.691905906929,1
10,19,0.998067,0.662111,4.11108,3.149696,5.07521282629547,50.34286699859317,91.7356741741828,1
10,20,0.862386,0.678577,4.075333,2.344792,4.56978224091407,40.63285080498666,93.041887840301,1
10,21,0.842747,0.731239,3.875744,1.530471,4.14881007653271,23.063173748467587,92.9963614460836,1
10,22,0.950132,0.74284,4.472718,1.639491,4.30672330042166,26.67877006185739,92.8591323860322,1
10,23,0.840274,0.761908,3.038771,2.268143,3.90823067186911,15.518070860003796,90.6532066194329,1
10,24,0.986425,0.719588,4.092068,1.532039,4.52592889849115,25.489698404059137,92.7286571274471,1
10,25,0.968067,0.677362,4.097393,2.871676,4.85527210901318,34.5297771637577,92.4602012156007,1
10,26,0.950408,0.74284,4.492646,1.690977,4.30989097463334,25.60248234799963,92.8499387248626,1
10,27,0.801894,0.657386,4.339451,3.15137,4.68609773153,65.80528686245238,93.0189134078998,1
10,28,0.976964,0.674023,4.340312,1.986195,4.86350313528687,34.89514659963319,92.5660663157659,1
10,29,0.856386,0.742448,3.927831,2.116395,4.11070792876809,17.895896750605957,92.3708000078237,1
10,30,0.999411,0.655359,4.492521,1.912945,5.05043979358877,38.60847602881255,91.9347078144192,1
10,31,0.802801,0.729285,4.329507,1.553519,4.0887171434695,27.939321670711735,93.3522754234676,1
10,32,0.975106,0.656643,4.341982,2.686001,5.04186745448638,47.66506505438524,92.0520639546103,1
10,33,0.802801,0.729285,4.334529,1.512185,4.09353254727643,27.952142847319884,93.3693971344888,1
10,34,0.977496,0.729285,3.875744,1.530471,4.42477192803427,18.136833845267393,92.4442959548485,1
10,35,0.949962,0.74284,4.49472,1.635962,4.30899307740106,26.75974830683692,92.875062164635,1
10,36,0.801894,0.657386,4.339451,3.15137,4.68609773153,65.80528686245238,93.0189134078998,1
10,37,0.848823,0.729281,3.86281,1.565685,4.17308521917222,23.794381021057486,92.9870335797823,1
10,38,0.976163,0.651124,4.342907,3.137315,5.15659839809744,61.301215399152134,91.7689113149452,1
10,39,0.856386,0.674516,4.107141,2.338132,4.58653342585859,40.63570561103816,93.0310267391868,1
10,40,0.997872,0.680733,3.167901,1.836486,4.57403487223343,26.75202343970505,89.9371011243631,1
10,41,0.856447,0.747204,3.927831,2.116395,4.07917345873564,18.13206057319746,92.3718617047495,1
10,42,0.967896,0.677362,4.114941,2.358104,4.81046267717686,33.946744330916715,92.4810686851827,1
10,43,0.917361,0.740894,4.151058,1.758021,4.25972945099693,21.78975619923682,92.7443085012432,1
10,44,0.955622,0.674284,4.492521,2.892359,4.90599787651372,37.88944519750367,92.9437395542754,1
10,45,0.806073,0.67509,4.339451,3.151041,4.54643077002619,45.23665427441717,93.4515691350124,1
10,46,0.802801,0.729285,4.329507,1.553519,4.08871714346937,27.939321670712136,93.352275423468,1
10,47,0.949724,0.676272,4.492521,2.892359,4.87402958019528,37.16724795149888,93.0162882704108,1
